status	ID_1	cognate_1	language_1	cognateID_results_1	cognateID_wiki_1	borrowed_1	pgmc_forms_results_1	pgmc_forms_wiki_1		ID_2	cognate_2	language_2	cognateID_results_2	cognateID_wiki_2	borrowed_2	pgmc_forms_results_2	pgmc_forms_wiki_2
fp	247	gate	en	21783	1605	false	*gata-	gatą		247	gate	en	21783	1606	true	*gata-	gatwǭ
fp	268	good	en	34171	1684	false	*gōda-	gōdaz		268	good	en	34171	1687	false	*gōda-	gōdōną
fp	268	good	en	34171	1687	false	*gōda-	gōdōną		270	gut	de	34171	1684	false	*gōda-	gōdaz
fp	299	half	en	8545	1832	false	*halba-	halbaz		299	half	en	8545	1835	false	*halba-	halbō
fp	312	hay	en	9320	1794	false	*hauja-	haguz		312	hay	en	9320	1934	false	*hauja-	hawją
fp	312	hay	en	9320	1794	false	*hauja-	haguz		314	Heu	de	9320	1934	false	*hauja-	hawją
fp	324	hair	en	8415	1957	false	*hēra-	hērą		326	Haar	de	8415	1939	false	*hēra-	hazwaz
fp	326	Haar	de	8415	1939	false	*hēra-	hazwaz		326	Haar	de	8415	1957	false	*hēra-	hērą
fp	327	herd	en	35611	1958	false	*herdō-	herdō		327	herd	en	35611	1991	false	*herdō-	hirdijaz
fp	336	here	en	34794	1815	true	*hiar-	hairaz		336	here	en	34794	1898	false	*hiar-	harjaz
fp	336	here	en	34794	1815	true	*hiar-	hairaz		336	here	en	34794	1942	false	*hiar-	hē₂r
fp	336	here	en	34794	1815	true	*hiar-	hairaz		336	here	en	34794	1996	false	*hiar-	hiurijaz
fp	336	here	en	34794	1898	false	*hiar-	harjaz		336	here	en	34794	1942	false	*hiar-	hē₂r
fp	336	here	en	34794	1898	false	*hiar-	harjaz		336	here	en	34794	1996	false	*hiar-	hiurijaz
fp	336	here	en	34794	1942	false	*hiar-	hē₂r		336	here	en	34794	1996	false	*hiar-	hiurijaz
fp	350	ring	en	36384	2140	false	*hringa-	hringaz		350	ring	en	36384	2141	false	*hringa-	hringijaną
fp	350	ring	en	36384	2140	true	*hringa-	hringaz		350	ring	en	36384	2141	false	*hringa-	hringijaną
fp	361	hunger	en	9991	2213	false	*hungru-	hungrijaną		361	hunger	en	9991	2214	false	*hungru-	hungruz
fp	361	hunger	en	9991	2213	false	*hungru-	hungrijaną		363	Hunger	de	9991	2214	false	*hungru-	hungruz
fp	396	ihr	de	35689	1974	false	*jūz	hezōi		396	ihr	de	35689	2375	false	*jūz	jūz
fp	401	comb	en	36009	2391	false	*kamba-	kambaz		401	comb	en	36009	2575	false	*kamba-	kumbaz
fp	401	comb	en	36009	2391	false	*kamba-	kambaz		403	kämmen	de	36009	2392	false	*kamjan-	kambijaną
fp	401	comb	en	36009	2575	false	*kamba-	kumbaz		403	kämmen	de	36009	2392	false	*kamjan-	kambijaną
fp	426	cool	en	37196	2510	false	*kōlu-	kōlaz		426	cool	en	37196	2513	false	*kōlu-	kōluz
fp	426	cool	en	37196	2510	false	*kōlu-	kōlaz		428	kühl	de	37196	2513	false	*kōlu-	kōluz
fp	444	kiss	en	37297	2605	false	*kussjan-	kussaz		444	kiss	en	37297	2606	false	*kussjan-	kussijaną
fp	444	kiss	en	37297	2605	false	*kussjan-	kussaz		446	küssen	de	37297	2606	false	*kussjan-	kussijaną
fp	449	lay	en	37940	2652	false	*lagjan-	lagą		449	lay	en	37940	2654	false	*lagjan-	lagjaną
fp	449	lay	en	37940	2652	false	*lagjan-	lagą		449	lay	en	37940	2656	false	*lagjan-	laguz
fp	449	lay	en	37940	2652	false	*lagjan-	lagą		451	legen	de	37940	2654	false	*lagjan-	lagjaną
fp	449	lay	en	37940	2654	false	*lagjan-	lagjaną		449	lay	en	37940	2656	false	*lagjan-	laguz
fp	449	lay	en	37940	2656	false	*lagjan-	laguz		451	legen	de	37940	2654	false	*lagjan-	lagjaną
fp	454	leave	en	49875	2662	false	*līban-	laibijaną		454	leave	en	49875	2715	false	*līban-	laubijaną
fp	455	lead	en	38076	2664	false	*laidjan-	laidijaną		455	lead	en	38076	2717	false	*laidjan-	laudą
fp	455	lead	en	38076	2664	false	*laidjan-	laidijaną		464	lead	en	38076	2717	false	*lauda-	laudą
fp	455	lead	en	38076	2717	false	*laidjan-	laudą		457	leiten	de	38076	2664	false	*laidjan-	laidijaną
fp	455	lead	en	38076	2717	false	*laidjan-	laudą		464	lead	en	38076	2664	false	*lauda-	laidijaną
fp	457	leiten	de	38076	2664	false	*laidjan-	laidijaną		464	lead	en	38076	2717	false	*lauda-	laudą
fp	464	lead	en	38076	2664	false	*lauda-	laidijaną		464	lead	en	38076	2717	false	*lauda-	laudą
fp	459	lecken	de	37793	2681	false	*lakjan-	lakjaną		459	lecken	de	37793	2786	false	*lakjan-	likkōną
fp	459	lecken	de	37793	2681	false	*lakjan-	lakjaną		486	lick	en	37793	2786	false	*likkōn-	likkōną
fp	459	lecken	de	37793	2681	false	*lakjan-	lakjaną		488	lecken	de	37793	2786	false	*likkōn-	likkōną
fp	459	lecken	de	37793	2786	false	*lakjan-	likkōną		488	lecken	de	37793	2681	false	*likkōn-	lakjaną
fp	486	lick	en	37793	2786	false	*likkōn-	likkōną		488	lecken	de	37793	2681	false	*likkōn-	lakjaną
fp	488	lecken	de	37793	2681	false	*likkōn-	lakjaną		488	lecken	de	37793	2786	false	*likkōn-	likkōną
fp	461	land	en	5118	2013	false	*landa-	hlandą		461	land	en	5118	2688	false	*landa-	landą
fp	465	lie	en	38394	2756	false	*leg(j)an-	leuganą		465	lie	en	38394	2781	false	*leg(j)an-	ligjaną
fp	465	lie	en	38394	2756	false	*leg(j)an-	leuganą		465	lie	en	38394	2831	false	*leg(j)an-	lugiz
fp	465	lie	en	38394	2756	false	*leg(j)an-	leuganą		467	liegen	de	38394	2781	false	*leg(j)an-	ligjaną
fp	465	lie	en	38394	2756	false	*leg(j)an-	leuganą		476	lie	en	38394	2781	false	*leugan-	ligjaną
fp	465	lie	en	38394	2756	false	*leg(j)an-	leuganą		476	lie	en	38394	2831	false	*leugan-	lugiz
fp	465	lie	en	38394	2781	false	*leg(j)an-	ligjaną		465	lie	en	38394	2831	false	*leg(j)an-	lugiz
fp	465	lie	en	38394	2781	false	*leg(j)an-	ligjaną		476	lie	en	38394	2756	false	*leugan-	leuganą
fp	465	lie	en	38394	2781	false	*leg(j)an-	ligjaną		476	lie	en	38394	2831	false	*leugan-	lugiz
fp	465	lie	en	38394	2831	false	*leg(j)an-	lugiz		467	liegen	de	38394	2781	false	*leg(j)an-	ligjaną
fp	465	lie	en	38394	2831	false	*leg(j)an-	lugiz		476	lie	en	38394	2756	false	*leugan-	leuganą
fp	465	lie	en	38394	2831	false	*leg(j)an-	lugiz		476	lie	en	38394	2781	false	*leugan-	ligjaną
fp	467	liegen	de	38394	2781	false	*leg(j)an-	ligjaną		476	lie	en	38394	2756	false	*leugan-	leuganą
fp	467	liegen	de	38394	2781	false	*leg(j)an-	ligjaną		476	lie	en	38394	2831	false	*leugan-	lugiz
fp	476	lie	en	38394	2756	false	*leugan-	leuganą		476	lie	en	38394	2781	false	*leugan-	ligjaną
fp	476	lie	en	38394	2756	false	*leugan-	leuganą		476	lie	en	38394	2831	false	*leugan-	lugiz
fp	476	lie	en	38394	2781	false	*leugan-	ligjaną		476	lie	en	38394	2831	false	*leugan-	lugiz
fp	473	let	en	37541	2712	false	*lētan-	latjaną		473	let	en	37541	2751	false	*lētan-	lētaną
fp	477	light	en	25331	2795	false	*leuhada-	lingwaną		477	light	en	25331	2810	false	*leuhada-	liuhtijaną
fp	485	like	en	38961	1547	false	*līka-	galīkaz		485	like	en	38961	2785	false	*līka-	līkijaną
fp	495	lock	en	18184	2835	false	*lukka-	luką		495	lock	en	18184	2836	false	*lukka-	lūkaną
fp	495	lock	en	18184	2835	false	*lukka-	luką		495	lock	en	18184	2838	false	*lukka-	lukkaz
fp	495	lock	en	18184	2836	false	*lukka-	lūkaną		495	lock	en	18184	2838	false	*lukka-	lukkaz
fp	501	man	en	13702	2914	false	*mannan-	mann-		501	man	en	13702	2918	false	*mannan-	mannōną
fp	501	man	en	13702	2918	false	*mannan-	mannōną		502	Mann	de	13702	2914	false	*mannan-	mann-
fp	506	meal	en	4387	2970	false	*mēla-	mēlą		506	meal	en	4387	2980	false	*mēla-	melwą
fp	507	melt	en	43491	2976	false	*meltan-	meltaną		692	schmelzen	de	43491	3740	false	*smeltan-	smeltaną
fp	509	milk	en	38793	2974	false	*mel(u)kan-	melkaną		509	milk	en	38793	2978	false	*mel(u)kan-	melukōną
fp	509	milk	en	38793	2974	false	*mel(u)kan-	melkaną		509	milk	en	38793	2979	false	*mel(u)kan-	meluks
fp	509	milk	en	38793	2978	false	*mel(u)kan-	melukōną		509	milk	en	38793	2979	false	*mel(u)kan-	meluks
fp	519	messen	de	38839	2992	false	*metan-	metaną		519	messen	de	38839	2996	false	*metan-	metōną
fp	520	Mutter	de	14678	3051	false	*mōder-	mōdēr		521	mother	en	14678	3103	false	*mōder-	muþraz
fp	521	mother	en	14678	3051	false	*mōder-	mōdēr		521	mother	en	14678	3103	false	*mōder-	muþraz
fp	526	mind	en	22235	1562	false	*mundi-	gamundiz		526	mind	en	22235	3080	false	*mundi-	mundiz
fp	528	Mund	de	14608	3081	false	*munþa-	mundō		528	Mund	de	14608	3087	false	*munþa-	munþaz
fp	548	naked	en	39133	3115	false	*nakwe	nakwadaz		548	naked	en	39133	3117	false	*nakwe	nakwōną
fp	548	naked	en	39133	3115	false	*nakwe	nakwadaz		550	nackt	de	39133	3117	false	*nakwe	nakwōną
fp	548	naked	en	39133	3117	false	*nakwe	nakwōną		550	nackt	de	39133	3115	false	*nakwe	nakwadaz
fp	550	nackt	de	39133	3115	false	*nakwe	nakwadaz		550	nackt	de	39133	3117	false	*nakwe	nakwōną
fp	554	nose	en	15111	3199	false	*nasō-	nusō		556	Nase	de	15111	3124	false	*nasō-	nasō
fp	571	nest	en	15245	3155	false	*nista-	nestą		571	nest	en	15245	3157	false	*nista-	nestōną
fp	571	nest	en	15245	3155	false	*nista-	nestą		571	nest	en	15245	3174	false	*nista-	nistijaną
fp	571	nest	en	15245	3157	false	*nista-	nestōną		571	nest	en	15245	3174	false	*nista-	nistijaną
fp	571	nest	en	15245	3157	false	*nista-	nestōną		572	Nest	de	15245	3155	false	*nista-	nestą
fp	571	nest	en	15245	3174	false	*nista-	nistijaną		572	Nest	de	15245	3155	false	*nista-	nestą
fp	585	read	en	38166	3265	false	*rēdan-	raidijaną		585	read	en	38166	3306	false	*rēdan-	rēdaną
fp	586	rain	en	40859	3310	false	*regna-	regną		586	rain	en	40859	3313	false	*regna-	regnōną
fp	588	right	en	40733	1588	false	*rehta-	garihtiją		588	right	en	40733	3314	false	*rehta-	rehtą
fp	588	right	en	40733	1588	false	*rehta-	garihtiją		588	right	en	40733	3315	false	*rehta-	rehtaz
fp	588	right	en	40733	1588	false	*rehta-	garihtiją		588	right	en	40733	3337	false	*rehta-	rihtijaną
fp	588	right	en	40733	3314	false	*rehta-	rehtą		588	right	en	40733	3315	false	*rehta-	rehtaz
fp	588	right	en	40733	3314	false	*rehta-	rehtą		588	right	en	40733	3337	false	*rehta-	rihtijaną
fp	588	right	en	40733	3315	false	*rehta-	rehtaz		588	right	en	40733	3337	false	*rehta-	rihtijaną
fp	598	row	en	41753	3268	false	*rōan-	raih-		598	row	en	41753	3356	false	*rōan-	rōaną
fp	602	rock	en	52202	3372	false	*ruk[kg]ōn-	rukkô		602	rock	en	52202	3373	false	*ruk[kg]ōn-	rukkōną
fp	611	salt	en	17473	3429	false	*salta-	saltą		611	salt	en	17473	3430	false	*salta-	saltaną
fp	611	salt	en	17473	3429	false	*salta-	saltą		611	salt	en	17473	3431	false	*salta-	saltaz
fp	611	salt	en	17473	3430	false	*salta-	saltaną		611	salt	en	17473	3431	false	*salta-	saltaz
fp	611	salt	en	17473	3430	false	*salta-	saltaną		613	Salz	de	17473	3429	false	*salta-	saltą
fp	611	salt	en	17473	3431	false	*salta-	saltaz		613	Salz	de	17473	3429	false	*salta-	saltą
fp	614	Sand	de	17547	3441	false	*samda-	samdaz		615	sand	en	17547	3449	false	*samda-	sandō
fp	615	sand	en	17547	3441	false	*samda-	samdaz		615	sand	en	17547	3449	false	*samda-	sandō
fp	651	sew	en	39227	3467	false	*siujan-	sawwą		651	sew	en	39227	3559	false	*siujan-	siwjaną
fp	686	sleep	en	42939	3708	false	*slēpan-	slēpaną		686	sleep	en	42939	3709	false	*slēpan-	slēpaz
fp	686	sleep	en	42939	3709	false	*slēpan-	slēpaz		688	schlafen	de	42939	3708	false	*slēpan-	slēpaną
fp	721	step	en	18603	3896	false	*stap(p)an-	stapiz		721	step	en	18603	3897	false	*stap(p)an-	stapjaną
fp	727	stechen	de	46920	3927	false	*stekan-	stikaną		740	sting	en	46920	3933	false	*stingan-	stinganą
fp	745	stream	en	47532	3956	false	*strauma-	straumaz		745	stream	en	47532	3957	false	*strauma-	straumijaną
fp	747	streichen	de	47458	3945	false	*strīkan-	straikōną		747	streichen	de	47458	3969	false	*strīkan-	strīkaną
fp	748	stroke	en	20760	3944	false	*struk(k)ōn-	straikaz		748	stroke	en	20760	3945	false	*struk(k)ōn-	straikōną
fp	753	sound	en	36445	4020	true	*swimman-	sundą		753	sound	en	36445	4021	false	*swimman-	sundaz
fp	753	sound	en	36445	4020	false	*swimman-	sundą		753	sound	en	36445	4021	false	*swimman-	sundaz
fp	761	swallow	en	43433	4060	false	*swalwōn-	swalwǭ		761	swallow	en	43433	4083	false	*swalwōn-	swelganą
fp	778	tear	en	52870	4123	false	*tagra-	tahrą		778	tear	en	52870	4170	false	*tagra-	teraną
fp	778	tear	en	52870	4123	false	*tagra-	tahrą		791	tear	en	52870	4170	false	*teran-	teraną
fp	778	tear	en	52870	4170	false	*tagra-	teraną		791	tear	en	52870	4123	false	*teran-	tahrą
fp	791	tear	en	52870	4123	false	*teran-	tahrą		791	tear	en	52870	4170	false	*teran-	teraną
fp	794	Zeit	de	23868	4184	false	*tīdi-	tīdiz		795	time	en	23868	4196	false	*tīman-	tīmô
fp	814	think	en	28924	4777	false	*ϸankjan-	þankijaną		814	think	en	28924	4881	false	*ϸankjan-	þunkijaną
fp	814	think	en	28924	4777	false	*ϸankjan-	þankijaną		839	think	en	28924	4881	false	*þunkjan-	þunkijaną
fp	814	think	en	28924	4881	false	*ϸankjan-	þunkijaną		839	think	en	28924	4777	false	*þunkjan-	þankijaną
fp	839	think	en	28924	4777	false	*þunkjan-	þankijaną		839	think	en	28924	4881	false	*þunkjan-	þunkijaną
fp	821	through	en	29766	4865	false	*ϸerhwe	þrūhs		821	through	en	29766	4889	false	*ϸerhwe	þurhw
fp	847	often	en	40078	4298	false	*uba	ufta		847	often	en	40078	4299	false	*uba	uftō
fp	848	oft	de	40112	4298	false	*uba	ufta		848	oft	de	40112	4299	false	*uba	uftō
fp	872	work	en	25339	4552	false	*werka-	werką		872	work	en	25339	4639	false	*werka-	wirkijaną
fp	872	work	en	25339	4552	false	*werka-	werką		872	work	en	25339	4756	false	*werka-	wurkijaną
fp	872	work	en	25339	4639	false	*werka-	wirkijaną		872	work	en	25339	4756	false	*werka-	wurkijaną
fp	881	wood	en	9657	4586	false	*widu-	widuz		881	wood	en	9657	4687	false	*widu-	wōdaz
fp	882	wind	en	23139	4627	false	*winda-	windaną		882	wind	en	23139	4628	false	*winda-	windaz
fp	882	wind	en	23139	4627	false	*winda-	windaną		883	Wind	de	23139	4628	false	*winda-	windaz
fp	884	win	en	46049	4635	false	*winnan-	winnaną		884	win	en	46049	4744	false	*winnan-	wunjō
fp	898	word	en	23420	4562	false	*wurda-	werþaną		898	word	en	23420	4749	false	*wurda-	wurdą
fp	898	word	en	23420	4562	false	*wurda-	werþaną		900	Wort	de	23420	4749	false	*wurda-	wurdą
fn	17	other	en	24800	342	false	*anþara-	anþeraz		18	anderer	de	24798	342	false	*anþara-	anþeraz
fn	56	bow	en	27533	576	false	*beugan-	beuganą		58	biegen	de	27746	576	false	*beugan-	beuganą
fn	58	biegen	de	27746	576	false	*beugan-	beuganą		73	bow	en	27533	576	false	*bōgu-	beuganą
fn	58	biegen	de	27746	576	false	*beugan-	beuganą		98	bow	en	27533	576	false	*bugan-	beuganą
fn	56	bow	en	27533	803	false	*beugan-	bugô		97	Bogen	de	2192	803	false	*bugan-	bugô
fn	73	bow	en	27533	803	false	*bōgu-	bugô		97	Bogen	de	2192	803	false	*bugan-	bugô
fn	97	Bogen	de	2192	803	false	*bugan-	bugô		98	bow	en	27533	803	false	*bugan-	bugô
fn	81	break	en	52797	741	false	*brekan-	brekaną		83	brechen	de	28428	741	false	*brekan-	brekaną
fn	86	burn	en	49425	788	false	*brinnan-	brunnô		90	Brunnen	de	2554	788	false	*brunna(n)-	brunnô
fn	87	brother	en	2542	770	false	*brōϸer-	brōþēr		89	Bruder	de	2530	770	false	*brōϸer-	brōþēr
fn	102	day	en	21227	850	false	*daga-	dagaz		104	Tag	de	21217	850	false	*daga-	dagaz
fn	106	deaf	en	47830	886	false	*dauba-	daubaz		108	taub	de	47832	886	false	*dauba-	daubaz
fn	118	Tuch	de	21974	944	false	*dōka-	dōkaz		140	duck	en	4166	944	true	*dūkan-	dōkaz
fn	147	Tor	de	21771	1034	false	*dura-	durą		148	door	en	22018	1034	false	*dura-	durą
fn	153	I	en	35654	1070	false	*ek(a)	ek		155	ich	de	35646	1070	false	*ek(a)	ek
fn	158	Erde	de	4291	1090	false	*erϸō-	erþō		159	earth	en	4295	1090	false	*erϸō-	erþō
fn	160	eat	en	31085	1099	false	*etan-	etaną		161	essen	de	31052	1099	false	*etan-	etaną
fn	188	fünf	de	32676	1251	false	*fimfe	fimf		189	five	en	32699	1251	false	*fimfe	fimf
fn	197	fish	en	31954	1271	false	*fiska-	fiskaz		198	Fisch	de	5452	1271	false	*fiska-	fiskaz
fn	201	fly	en	32157	1297	false	*fleugan-	fleugǭ		205	Fliege	de	5544	1297	false	*fleugōn-	fleugǭ
fn	205	Fliege	de	5544	1297	false	*fleugōn-	fleugǭ		206	fly	en	32157	1297	false	*fleugōn-	fleugǭ
fn	219	freeze	en	33035	1383	false	*freusan-	freusaną		220	frieren	de	32452	1383	false	*freusan-	freusaną
fn	248	give	en	42619	1626	false	*geban-	gebaną		250	geben	de	32950	1626	false	*geban-	gebaną
fn	248	give	en	42619	1626	true	*geban-	gebaną		250	geben	de	32950	1626	false	*geban-	gebaną
fn	251	yellow	en	33184	1634	false	*gelwa-	gelwaz		252	gelb	de	33212	1634	false	*gelwa-	gelwaz
fn	288	ground	en	2136	1743	false	*grumϸu-	grunduz		290	Grund	de	8295	1743	false	*grumϸu-	grunduz
fn	302	hand	en	40997	1870	false	*hinϸan-	handuz		303	Hand	de	8663	1870	false	*hinϸan-	handuz
fn	315	heap	en	8897	1931	false	*haupa-	haupaz		365	Haufen	de	8917	1931	false	*hūpan-	haupaz
fn	317	hear	en	49968	1932	false	*hauzjan-	hauzijaną		319	hören	de	35355	1932	false	*hauzjan-	hauzijaną
fn	327	herd	en	35611	1958	false	*herdō-	herdō		328	Herde	de	9222	1958	false	*herdō-	herdō
fn	332	héri	is	8821	1910	false	*hesan-	hasô		335	Hase	de	8856	1910	false	*hesan-	hasô
fn	332	héri	is	8821	1910	false	*hesan-	hasô		335	Hase	de	8856	1910	false	*hesan-	hasô
fn	333	hare	en	8821	1910	false	*hesan-	hasô		335	Hase	de	8856	1910	false	*hesan-	hasô
fn	350	ring	en	36384	2140	false	*hringa-	hringaz		351	Ring	de	17019	2140	false	*hringa-	hringaz
fn	350	ring	en	36384	2140	true	*hringa-	hringaz		351	Ring	de	17019	2140	false	*hringa-	hringaz
fn	373	who	en	51841	2266	false	*hwa-	hwaz		376	wer	de	51851	2266	false	*hwa-	hwaz
fn	397	cold	en	35975	2386	false	*kalda-	kaldaz		399	kalt	de	35955	2386	false	*kalda-	kaldaz
fn	401	comb	en	36009	2391	false	*kamba-	kambaz		402	Kamm	de	10430	2391	false	*kamba-	kambaz
fn	421	knot	en	11329	2505	false	knūþō	knuttô		422	Knoten	de	11325	2505	false	knūþō	knuttô
fn	438	king	en	11401	2585	false	kunja-	kuningaz		440	König	de	11417	2585	false	kunja-	kuningaz
fn	460	Land	de	12272	2688	false	*landa-	landą		461	land	en	5118	2688	false	*landa-	landą
fn	472	lassen	de	37547	2751	false	*lētan-	lētaną		473	let	en	37541	2751	false	*lētan-	lētaną
fn	508	mjólk	is	14130	2979	false	*mel(u)kan-	meluks		509	milk	en	38793	2979	false	*mel(u)kan-	meluks
fn	509	milk	en	38793	2979	false	*mel(u)kan-	meluks		510	Milch	de	14130	2979	false	*mel(u)kan-	meluks
fn	528	Mund	de	14608	3087	false	*munþa-	munþaz		529	mouth	en	14587	3087	false	*munþa-	munþaz
fn	601	rugga	is	52206	3373	false	*ruk[kg]ōn-	rukkōną		602	rock	en	52202	3373	false	*ruk[kg]ōn-	rukkōną
fn	605	sjór	is	13918	3413	false	sīhwan-	saiwiz		606	sea	en	13916	3413	false	sīhwan-	saiwiz
fn	605	sjór	is	13918	3413	false	sīhwan-	saiwiz		608	See	de	19105	3413	false	sīhwan-	saiwiz
fn	605	sjór	is	13918	3413	false	sīhwan-	saiwiz		609	See	de	19105	3413	false	sīhwan-	saiwiz
fn	606	sea	en	13916	3413	false	sīhwan-	saiwiz		608	See	de	19105	3413	false	sīhwan-	saiwiz
fn	606	sea	en	13916	3413	false	sīhwan-	saiwiz		609	See	de	19105	3413	false	sīhwan-	saiwiz
fn	622	sink	en	50145	3548	false	*sankwjan-	sinkwaną		649	sinken	de	46190	3548	false	*sinkwan-	sinkwaną
fn	649	sinken	de	46190	3548	false	*sinkwan-	sinkwaną		650	sink	en	50145	3548	false	*sinkwan-	sinkwaną
fn	628	seed	en	17374	3475	false	*sēan-	sēdiz		630	Saat	de	17349	3475	false	*sēan-	sēdiz
fn	636	sinew	en	19150	3499	false	*senuwō-	senawō		637	Sehne	de	19130	3499	false	*senuwō-	senawō
fn	662	Schaf	de	17682	3627	false	*b	skēpą		663	sheep	en	17663	3627	false	*b	skēpą
fn	666	shoot	en	42792	3633	false	*skeutan-	skeutaną		668	schießen	de	42778	3633	false	*skeutan-	skeutaną
fn	708	speech	en	16567	3854	false	*sprēkō-	sprēkō		709	Sprache	de	19921	3854	false	*sprēkō-	sprēkō
fn	733	star	en	20394	3913	false	*ster(r)a	sternǭ		734	Stern	de	20406	3913	false	*ster(r)a	sternǭ
fn	747	streichen	de	47458	3945	false	*strīkan-	straikōną		748	stroke	en	20760	3945	false	*struk(k)ōn-	straikōną
fn	785	tooth	en	23710	4146	false	*tanþ-	tanþs		787	Zahn	de	23689	4146	false	*tanþ-	tanþs
fn	804	two	en	53740	4267	false	*twa-	twai		806	zwei	de	53737	4267	false	*twa-	twai
fn	821	through	en	29766	4889	false	*ϸerhwe	þurhw		822	durch	de	29799	4889	false	*ϸerhwe	þurhw
fn	829	throw	en	51942	4849	false	*ϸrēan-	þrēaną		831	drehen	de	29294	4849	false	*ϸrēan-	þrēaną
fn	847	often	en	40078	4298	false	*uba	ufta		848	oft	de	40112	4298	false	*uba	ufta
fn	847	often	en	40078	4299	false	*uba	uftō		848	oft	de	40112	4299	false	*uba	uftō
fn	864	wash	en	45840	4514	false	*watar-	waskaną		865	waschen	de	51315	4514	false	*watar-	waskaną
fn	866	Wasser	de	22601	4516	false	*watar-	watōr		867	water	en	33691	4516	false	*watar-	watōr
fn	876	werden	de	51897	4562	false	*werþan-	werþaną		898	word	en	23420	4562	false	*wurda-	werþaną
